"BehaviorSpace results (NetLogo 6.1.1)"
"complete.nlogo"
"best_case"
"03/10/2020 23:41:18:804 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","100","-25","30"
"[run number]","attacker-number-beach-a","initial-number-defending-b26","initial-number-attacking-b26","initial-number-t33","defender-number-base-a","initial-number-seaFury","attacker-number-beach-b","defender-number-base-b","show-health","defender-number-base-c","show-ammo","[step]","count defenders","count attackers"
"5","15","0","20","0","200","0","15","200","false","100","false","65","500","30"
"3","15","0","20","0","200","0","15","200","false","100","false","60","500","30"
"1","15","0","20","0","200","0","15","200","false","100","false","67","500","30"
"4","15","0","20","0","200","0","15","200","false","100","false","70","498","30"
"2","15","0","20","0","200","0","15","200","false","100","false","74","500","30"
"6","15","0","20","0","200","0","15","200","false","100","false","66","500","30"
"5","15","0","20","0","200","0","15","200","false","100","false","66","500","30"
"4","15","0","20","0","200","0","15","200","false","100","false","71","498","30"
"1","15","0","20","0","200","0","15","200","false","100","false","68","500","30"
"3","15","0","20","0","200","0","15","200","false","100","false","61","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","75","500","30"
"6","15","0","20","0","200","0","15","200","false","100","false","67","500","30"
"5","15","0","20","0","200","0","15","200","false","100","false","67","500","30"
"4","15","0","20","0","200","0","15","200","false","100","false","72","498","30"
"1","15","0","20","0","200","0","15","200","false","100","false","69","500","30"
"3","15","0","20","0","200","0","15","200","false","100","false","62","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","76","500","30"
"6","15","0","20","0","200","0","15","200","false","100","false","68","500","30"
"5","15","0","20","0","200","0","15","200","false","100","false","68","500","30"
"4","15","0","20","0","200","0","15","200","false","100","false","73","498","30"
"1","15","0","20","0","200","0","15","200","false","100","false","70","500","30"
"3","15","0","20","0","200","0","15","200","false","100","false","63","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","77","500","30"
"6","15","0","20","0","200","0","15","200","false","100","false","69","500","30"
"5","15","0","20","0","200","0","15","200","false","100","false","69","500","30"
"1","15","0","20","0","200","0","15","200","false","100","false","71","500","30"
"4","15","0","20","0","200","0","15","200","false","100","false","74","498","30"
"3","15","0","20","0","200","0","15","200","false","100","false","64","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","78","500","30"
"6","15","0","20","0","200","0","15","200","false","100","false","70","500","30"
"5","15","0","20","0","200","0","15","200","false","100","false","70","500","30"
"1","15","0","20","0","200","0","15","200","false","100","false","72","500","30"
"4","15","0","20","0","200","0","15","200","false","100","false","75","498","30"
"2","15","0","20","0","200","0","15","200","false","100","false","79","500","30"
"3","15","0","20","0","200","0","15","200","false","100","false","65","500","30"
"6","15","0","20","0","200","0","15","200","false","100","false","71","500","30"
"5","15","0","20","0","200","0","15","200","false","100","false","71","500","30"
"4","15","0","20","0","200","0","15","200","false","100","false","76","498","30"
"3","15","0","20","0","200","0","15","200","false","100","false","66","500","30"
"1","15","0","20","0","200","0","15","200","false","100","false","73","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","80","500","30"
"6","15","0","20","0","200","0","15","200","false","100","false","72","500","30"
"5","15","0","20","0","200","0","15","200","false","100","false","72","500","30"
"4","15","0","20","0","200","0","15","200","false","100","false","77","498","30"
"3","15","0","20","0","200","0","15","200","false","100","false","67","500","30"
"1","15","0","20","0","200","0","15","200","false","100","false","74","500","30"
"6","15","0","20","0","200","0","15","200","false","100","false","73","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","81","500","30"
"5","15","0","20","0","200","0","15","200","false","100","false","73","500","30"
"4","15","0","20","0","200","0","15","200","false","100","false","78","498","30"
"1","15","0","20","0","200","0","15","200","false","100","false","75","500","30"
"3","15","0","20","0","200","0","15","200","false","100","false","68","500","30"
"6","15","0","20","0","200","0","15","200","false","100","false","74","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","82","500","30"
"5","15","0","20","0","200","0","15","200","false","100","false","74","500","30"
"4","15","0","20","0","200","0","15","200","false","100","false","79","498","30"
"3","15","0","20","0","200","0","15","200","false","100","false","69","500","30"
"6","15","0","20","0","200","0","15","200","false","100","false","75","500","30"
"1","15","0","20","0","200","0","15","200","false","100","false","76","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","83","500","30"
"5","15","0","20","0","200","0","15","200","false","100","false","75","499","30"
"4","15","0","20","0","200","0","15","200","false","100","false","80","498","30"
"1","15","0","20","0","200","0","15","200","false","100","false","77","500","30"
"3","15","0","20","0","200","0","15","200","false","100","false","70","500","30"
"6","15","0","20","0","200","0","15","200","false","100","false","76","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","84","500","30"
"5","15","0","20","0","200","0","15","200","false","100","false","76","499","30"
"4","15","0","20","0","200","0","15","200","false","100","false","81","498","30"
"1","15","0","20","0","200","0","15","200","false","100","false","78","500","30"
"3","15","0","20","0","200","0","15","200","false","100","false","71","500","30"
"6","15","0","20","0","200","0","15","200","false","100","false","77","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","85","500","30"
"4","15","0","20","0","200","0","15","200","false","100","false","82","498","30"
"5","15","0","20","0","200","0","15","200","false","100","false","77","498","30"
"3","15","0","20","0","200","0","15","200","false","100","false","72","500","30"
"1","15","0","20","0","200","0","15","200","false","100","false","79","500","30"
"6","15","0","20","0","200","0","15","200","false","100","false","78","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","86","500","30"
"4","15","0","20","0","200","0","15","200","false","100","false","83","498","30"
"5","15","0","20","0","200","0","15","200","false","100","false","78","498","30"
"3","15","0","20","0","200","0","15","200","false","100","false","73","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","87","500","30"
"1","15","0","20","0","200","0","15","200","false","100","false","80","500","30"
"6","15","0","20","0","200","0","15","200","false","100","false","79","500","30"
"4","15","0","20","0","200","0","15","200","false","100","false","84","498","30"
"5","15","0","20","0","200","0","15","200","false","100","false","79","498","30"
"3","15","0","20","0","200","0","15","200","false","100","false","74","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","88","500","30"
"6","15","0","20","0","200","0","15","200","false","100","false","80","500","30"
"1","15","0","20","0","200","0","15","200","false","100","false","81","500","30"
"4","15","0","20","0","200","0","15","200","false","100","false","85","498","30"
"3","15","0","20","0","200","0","15","200","false","100","false","75","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","89","500","30"
"5","15","0","20","0","200","0","15","200","false","100","false","80","498","30"
"6","15","0","20","0","200","0","15","200","false","100","false","81","500","30"
"1","15","0","20","0","200","0","15","200","false","100","false","82","500","30"
"4","15","0","20","0","200","0","15","200","false","100","false","86","498","30"
"3","15","0","20","0","200","0","15","200","false","100","false","76","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","90","500","30"
"5","15","0","20","0","200","0","15","200","false","100","false","81","498","30"
"1","15","0","20","0","200","0","15","200","false","100","false","83","500","30"
"6","15","0","20","0","200","0","15","200","false","100","false","82","500","30"
"3","15","0","20","0","200","0","15","200","false","100","false","77","500","30"
"4","15","0","20","0","200","0","15","200","false","100","false","87","498","30"
"2","15","0","20","0","200","0","15","200","false","100","false","91","500","30"
"5","15","0","20","0","200","0","15","200","false","100","false","82","498","30"
"6","15","0","20","0","200","0","15","200","false","100","false","83","500","30"
"1","15","0","20","0","200","0","15","200","false","100","false","84","500","30"
"4","15","0","20","0","200","0","15","200","false","100","false","88","498","30"
"3","15","0","20","0","200","0","15","200","false","100","false","78","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","92","500","30"
"5","15","0","20","0","200","0","15","200","false","100","false","83","498","30"
"1","15","0","20","0","200","0","15","200","false","100","false","85","500","30"
"6","15","0","20","0","200","0","15","200","false","100","false","84","500","30"
"4","15","0","20","0","200","0","15","200","false","100","false","89","498","30"
"3","15","0","20","0","200","0","15","200","false","100","false","79","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","93","500","30"
"5","15","0","20","0","200","0","15","200","false","100","false","84","498","30"
"6","15","0","20","0","200","0","15","200","false","100","false","85","500","30"
"1","15","0","20","0","200","0","15","200","false","100","false","86","500","30"
"4","15","0","20","0","200","0","15","200","false","100","false","90","498","30"
"3","15","0","20","0","200","0","15","200","false","100","false","80","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","94","500","30"
"5","15","0","20","0","200","0","15","200","false","100","false","85","498","30"
"6","15","0","20","0","200","0","15","200","false","100","false","86","500","30"
"1","15","0","20","0","200","0","15","200","false","100","false","87","500","30"
"3","15","0","20","0","200","0","15","200","false","100","false","81","500","30"
"4","15","0","20","0","200","0","15","200","false","100","false","91","498","30"
"2","15","0","20","0","200","0","15","200","false","100","false","95","500","30"
"5","15","0","20","0","200","0","15","200","false","100","false","86","498","30"
"6","15","0","20","0","200","0","15","200","false","100","false","87","500","30"
"1","15","0","20","0","200","0","15","200","false","100","false","88","500","30"
"4","15","0","20","0","200","0","15","200","false","100","false","92","498","30"
"3","15","0","20","0","200","0","15","200","false","100","false","82","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","96","500","30"
"5","15","0","20","0","200","0","15","200","false","100","false","87","497","30"
"6","15","0","20","0","200","0","15","200","false","100","false","88","500","30"
"1","15","0","20","0","200","0","15","200","false","100","false","89","500","30"
"4","15","0","20","0","200","0","15","200","false","100","false","93","498","30"
"2","15","0","20","0","200","0","15","200","false","100","false","97","500","30"
"3","15","0","20","0","200","0","15","200","false","100","false","83","500","30"
"5","15","0","20","0","200","0","15","200","false","100","false","88","497","30"
"6","15","0","20","0","200","0","15","200","false","100","false","89","500","30"
"1","15","0","20","0","200","0","15","200","false","100","false","90","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","98","500","30"
"4","15","0","20","0","200","0","15","200","false","100","false","94","498","30"
"5","15","0","20","0","200","0","15","200","false","100","false","89","497","30"
"3","15","0","20","0","200","0","15","200","false","100","false","84","500","30"
"6","15","0","20","0","200","0","15","200","false","100","false","90","500","30"
"1","15","0","20","0","200","0","15","200","false","100","false","91","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","99","500","30"
