"BehaviorSpace results (NetLogo 6.1.1)"
"complete.nlogo"
"experiment"
"03/10/2020 19:51:26:889 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","100","-25","30"
"[run number]","attacker-number-beach-a","defender-number-base-a","initial-number-attacking-b26","initial-number-defending-b26","initial-number-t33","initial-number-seaFury","attacker-number-beach-b","defender-number-base-b","show-health","defender-number-base-c","show-ammo","[step]","count turtles","count attackers","count defenders"
"18","15","200","17","11","5","5","15","200","false","100","false","743","356","2","316"
"16","15","200","15","11","5","5","15","200","false","100","false","852","487","2","449"
"20","15","200","19","11","5","5","15","200","false","100","false","392","522","24","458"
"19","15","200","18","11","5","5","15","200","false","100","false","586","488","8","441"
"14","15","200","13","11","5","5","15","200","false","100","false","941","451","14","403"
"21","15","200","20","11","5","5","15","200","false","100","false","345","467","1","425"
"18","15","200","17","11","5","5","15","200","false","100","false","744","354","2","314"
"17","15","200","16","11","5","5","15","200","false","100","false","785","447","1","409"
"13","15","200","12","11","5","5","15","200","false","100","false","934","463","7","423"
"18","15","200","17","11","5","5","15","200","false","100","false","745","354","2","314"
"16","15","200","15","11","5","5","15","200","false","100","false","853","487","2","449"
"20","15","200","19","11","5","5","15","200","false","100","false","393","522","24","458"
"14","15","200","13","11","5","5","15","200","false","100","false","942","450","14","402"
"19","15","200","18","11","5","5","15","200","false","100","false","587","488","8","441"
"21","15","200","20","11","5","5","15","200","false","100","false","346","467","1","425"
"18","15","200","17","11","5","5","15","200","false","100","false","746","352","2","312"
"17","15","200","16","11","5","5","15","200","false","100","false","786","447","1","409"
"13","15","200","12","11","5","5","15","200","false","100","false","935","463","7","423"
"18","15","200","17","11","5","5","15","200","false","100","false","747","351","2","311"
"16","15","200","15","11","5","5","15","200","false","100","false","854","487","2","449"
"14","15","200","13","11","5","5","15","200","false","100","false","943","450","14","402"
"21","15","200","20","11","5","5","15","200","false","100","false","347","467","1","425"
"19","15","200","18","11","5","5","15","200","false","100","false","588","488","8","441"
"18","15","200","17","11","5","5","15","200","false","100","false","748","350","2","310"
"20","15","200","19","11","5","5","15","200","false","100","false","394","522","24","458"
"17","15","200","16","11","5","5","15","200","false","100","false","787","447","1","409"
"13","15","200","12","11","5","5","15","200","false","100","false","936","463","7","423"
"18","15","200","17","11","5","5","15","200","false","100","false","749","350","2","310"
"14","15","200","13","11","5","5","15","200","false","100","false","944","449","14","401"
"16","15","200","15","11","5","5","15","200","false","100","false","855","487","2","449"
"18","15","200","17","11","5","5","15","200","false","100","false","750","347","2","307"
"17","15","200","16","11","5","5","15","200","false","100","false","788","447","1","409"
"21","15","200","20","11","5","5","15","200","false","100","false","348","466","1","424"
"19","15","200","18","11","5","5","15","200","false","100","false","589","488","8","441"
"13","15","200","12","11","5","5","15","200","false","100","false","937","463","7","423"
"20","15","200","19","11","5","5","15","200","false","100","false","395","522","24","458"
"18","15","200","17","11","5","5","15","200","false","100","false","751","347","2","307"
"14","15","200","13","11","5","5","15","200","false","100","false","945","449","14","401"
"16","15","200","15","11","5","5","15","200","false","100","false","856","487","2","449"
"17","15","200","16","11","5","5","15","200","false","100","false","789","447","1","409"
"18","15","200","17","11","5","5","15","200","false","100","false","752","344","2","304"
"21","15","200","20","11","5","5","15","200","false","100","false","349","466","1","424"
"19","15","200","18","11","5","5","15","200","false","100","false","590","487","8","440"
"13","15","200","12","11","5","5","15","200","false","100","false","938","463","7","423"
"18","15","200","17","11","5","5","15","200","false","100","false","753","343","2","303"
"20","15","200","19","11","5","5","15","200","false","100","false","396","522","24","458"
"14","15","200","13","11","5","5","15","200","false","100","false","946","449","14","401"
"16","15","200","15","11","5","5","15","200","false","100","false","857","487","2","449"
"17","15","200","16","11","5","5","15","200","false","100","false","790","447","1","409"
"18","15","200","17","11","5","5","15","200","false","100","false","754","342","2","302"
"21","15","200","20","11","5","5","15","200","false","100","false","350","466","1","424"
"13","15","200","12","11","5","5","15","200","false","100","false","939","463","7","423"
"19","15","200","18","11","5","5","15","200","false","100","false","591","487","8","440"
"18","15","200","17","11","5","5","15","200","false","100","false","755","341","2","301"
"14","15","200","13","11","5","5","15","200","false","100","false","947","449","14","401"
"20","15","200","19","11","5","5","15","200","false","100","false","397","522","24","458"
"18","15","200","17","11","5","5","15","200","false","100","false","756","340","2","300"
"17","15","200","16","11","5","5","15","200","false","100","false","791","447","1","409"
"16","15","200","15","11","5","5","15","200","false","100","false","858","487","2","449"
"13","15","200","12","11","5","5","15","200","false","100","false","940","463","7","423"
"18","15","200","17","11","5","5","15","200","false","100","false","757","340","2","300"
"19","15","200","18","11","5","5","15","200","false","100","false","592","487","8","440"
"21","15","200","20","11","5","5","15","200","false","100","false","351","466","1","424"
"14","15","200","13","11","5","5","15","200","false","100","false","948","449","14","401"
"18","15","200","17","11","5","5","15","200","false","100","false","758","340","2","300"
"17","15","200","16","11","5","5","15","200","false","100","false","792","447","1","409"
"20","15","200","19","11","5","5","15","200","false","100","false","398","522","24","458"
"13","15","200","12","11","5","5","15","200","false","100","false","941","463","7","423"
"16","15","200","15","11","5","5","15","200","false","100","false","859","487","2","449"
"18","15","200","17","11","5","5","15","200","false","100","false","759","339","2","299"
"21","15","200","20","11","5","5","15","200","false","100","false","352","466","1","424"
"19","15","200","18","11","5","5","15","200","false","100","false","593","486","8","439"
"14","15","200","13","11","5","5","15","200","false","100","false","949","449","14","401"
"18","15","200","17","11","5","5","15","200","false","100","false","760","339","2","299"
"17","15","200","16","11","5","5","15","200","false","100","false","793","447","1","409"
"18","15","200","17","11","5","5","15","200","false","100","false","761","339","2","299"
"13","15","200","12","11","5","5","15","200","false","100","false","942","463","7","423"
"16","15","200","15","11","5","5","15","200","false","100","false","860","487","2","449"
"20","15","200","19","11","5","5","15","200","false","100","false","399","522","24","458"
"21","15","200","20","11","5","5","15","200","false","100","false","353","466","1","424"
"18","15","200","17","11","5","5","15","200","false","100","false","762","339","2","299"
"19","15","200","18","11","5","5","15","200","false","100","false","594","486","8","439"
"17","15","200","16","11","5","5","15","200","false","100","false","794","447","1","409"
"14","15","200","13","11","5","5","15","200","false","100","false","950","449","14","401"
"18","15","200","17","11","5","5","15","200","false","100","false","763","339","2","299"
"13","15","200","12","11","5","5","15","200","false","100","false","943","463","7","423"
"18","15","200","17","11","5","5","15","200","false","100","false","764","339","2","299"
"16","15","200","15","11","5","5","15","200","false","100","false","861","487","2","449"
"20","15","200","19","11","5","5","15","200","false","100","false","400","522","24","458"
"21","15","200","20","11","5","5","15","200","false","100","false","354","466","1","424"
"17","15","200","16","11","5","5","15","200","false","100","false","795","447","1","409"
"18","15","200","17","11","5","5","15","200","false","100","false","765","339","2","299"
"19","15","200","18","11","5","5","15","200","false","100","false","595","484","8","437"
"14","15","200","13","11","5","5","15","200","false","100","false","951","449","14","401"
"13","15","200","12","11","5","5","15","200","false","100","false","944","463","7","423"
"18","15","200","17","11","5","5","15","200","false","100","false","766","339","2","299"
"16","15","200","15","11","5","5","15","200","false","100","false","862","487","2","449"
"17","15","200","16","11","5","5","15","200","false","100","false","796","447","1","409"
"21","15","200","20","11","5","5","15","200","false","100","false","355","466","1","424"
"18","15","200","17","11","5","5","15","200","false","100","false","767","339","2","299"
"20","15","200","19","11","5","5","15","200","false","100","false","401","522","24","458"
"14","15","200","13","11","5","5","15","200","false","100","false","952","449","14","401"
"19","15","200","18","11","5","5","15","200","false","100","false","596","483","8","436"
"13","15","200","12","11","5","5","15","200","false","100","false","945","463","7","423"
"18","15","200","17","11","5","5","15","200","false","100","false","768","339","2","299"
"17","15","200","16","11","5","5","15","200","false","100","false","797","447","1","409"
"18","15","200","17","11","5","5","15","200","false","100","false","769","339","2","299"
"16","15","200","15","11","5","5","15","200","false","100","false","863","487","2","449"
"21","15","200","20","11","5","5","15","200","false","100","false","356","466","1","424"
"14","15","200","13","11","5","5","15","200","false","100","false","953","449","14","401"
"13","15","200","12","11","5","5","15","200","false","100","false","946","462","7","422"
"20","15","200","19","11","5","5","15","200","false","100","false","402","522","24","458"
"18","15","200","17","11","5","5","15","200","false","100","false","770","339","2","299"
"19","15","200","18","11","5","5","15","200","false","100","false","597","482","8","435"
"17","15","200","16","11","5","5","15","200","false","100","false","798","447","1","409"
"18","15","200","17","11","5","5","15","200","false","100","false","771","339","2","299"
"16","15","200","15","11","5","5","15","200","false","100","false","864","487","2","449"
"21","15","200","20","11","5","5","15","200","false","100","false","357","466","1","424"
"13","15","200","12","11","5","5","15","200","false","100","false","947","462","7","422"
"18","15","200","17","11","5","5","15","200","false","100","false","772","338","1","299"
"14","15","200","13","11","5","5","15","200","false","100","false","954","449","14","401"
"19","15","200","18","11","5","5","15","200","false","100","false","598","481","8","434"
"20","15","200","19","11","5","5","15","200","false","100","false","403","522","24","458"
"18","15","200","17","11","5","5","15","200","false","100","false","773","338","1","299"
"17","15","200","16","11","5","5","15","200","false","100","false","799","447","1","409"
"21","15","200","20","11","5","5","15","200","false","100","false","358","466","1","424"
"18","15","200","17","11","5","5","15","200","false","100","false","774","338","1","299"
"16","15","200","15","11","5","5","15","200","false","100","false","865","487","2","449"
"13","15","200","12","11","5","5","15","200","false","100","false","948","462","7","422"
"14","15","200","13","11","5","5","15","200","false","100","false","955","449","14","401"
"19","15","200","18","11","5","5","15","200","false","100","false","599","480","8","433"
"18","15","200","17","11","5","5","15","200","false","100","false","775","337","1","298"
"17","15","200","16","11","5","5","15","200","false","100","false","800","447","1","409"
"20","15","200","19","11","5","5","15","200","false","100","false","404","522","24","458"
"18","15","200","17","11","5","5","15","200","false","100","false","776","337","1","298"
"13","15","200","12","11","5","5","15","200","false","100","false","949","462","7","422"
"21","15","200","20","11","5","5","15","200","false","100","false","359","466","1","424"
"14","15","200","13","11","5","5","15","200","false","100","false","956","449","14","401"
"16","15","200","15","11","5","5","15","200","false","100","false","866","487","2","449"
"18","15","200","17","11","5","5","15","200","false","100","false","777","336","0","298"
"17","15","200","16","11","5","5","15","200","false","100","false","801","447","1","409"
"19","15","200","18","11","5","5","15","200","false","100","false","600","480","8","433"
"20","15","200","19","11","5","5","15","200","false","100","false","405","521","23","458"
"13","15","200","12","11","5","5","15","200","false","100","false","950","462","7","422"
"16","15","200","15","11","5","5","15","200","false","100","false","867","487","2","449"
"14","15","200","13","11","5","5","15","200","false","100","false","957","449","14","401"
"21","15","200","20","11","5","5","15","200","false","100","false","360","466","1","424"
"17","15","200","16","11","5","5","15","200","false","100","false","802","447","1","409"
"19","15","200","18","11","5","5","15","200","false","100","false","601","480","8","433"
"13","15","200","12","11","5","5","15","200","false","100","false","951","462","7","422"
"21","15","200","20","11","5","5","15","200","false","100","false","361","466","1","424"
"14","15","200","13","11","5","5","15","200","false","100","false","958","449","14","401"
"20","15","200","19","11","5","5","15","200","false","100","false","406","521","23","458"
"16","15","200","15","11","5","5","15","200","false","100","false","868","487","2","449"
"17","15","200","16","11","5","5","15","200","false","100","false","803","447","1","409"
"13","15","200","12","11","5","5","15","200","false","100","false","952","462","7","422"
"19","15","200","18","11","5","5","15","200","false","100","false","602","480","8","433"
"21","15","200","20","11","5","5","15","200","false","100","false","362","466","1","424"
"14","15","200","13","11","5","5","15","200","false","100","false","959","449","14","401"
"17","15","200","16","11","5","5","15","200","false","100","false","804","447","1","409"
"20","15","200","19","11","5","5","15","200","false","100","false","407","520","22","458"
"16","15","200","15","11","5","5","15","200","false","100","false","869","487","2","449"
"21","15","200","20","11","5","5","15","200","false","100","false","363","466","1","424"
"13","15","200","12","11","5","5","15","200","false","100","false","953","462","7","422"
"19","15","200","18","11","5","5","15","200","false","100","false","603","480","8","433"
"14","15","200","13","11","5","5","15","200","false","100","false","960","448","14","400"
"17","15","200","16","11","5","5","15","200","false","100","false","805","447","1","409"
"20","15","200","19","11","5","5","15","200","false","100","false","408","520","22","458"
"21","15","200","20","11","5","5","15","200","false","100","false","364","466","1","424"
"13","15","200","12","11","5","5","15","200","false","100","false","954","462","7","422"
"16","15","200","15","11","5","5","15","200","false","100","false","870","487","2","449"
"19","15","200","18","11","5","5","15","200","false","100","false","604","480","8","433"
"14","15","200","13","11","5","5","15","200","false","100","false","961","448","14","400"
"17","15","200","16","11","5","5","15","200","false","100","false","806","445","1","407"
"21","15","200","20","11","5","5","15","200","false","100","false","365","466","1","424"
"13","15","200","12","11","5","5","15","200","false","100","false","955","462","7","422"
"16","15","200","15","11","5","5","15","200","false","100","false","871","487","2","449"
"20","15","200","19","11","5","5","15","200","false","100","false","409","519","21","458"
"19","15","200","18","11","5","5","15","200","false","100","false","605","480","8","433"
"14","15","200","13","11","5","5","15","200","false","100","false","962","448","14","400"
"17","15","200","16","11","5","5","15","200","false","100","false","807","444","1","406"
"13","15","200","12","11","5","5","15","200","false","100","false","956","462","7","422"
"21","15","200","20","11","5","5","15","200","false","100","false","366","466","1","424"
"16","15","200","15","11","5","5","15","200","false","100","false","872","487","2","449"
"13","15","200","12","11","5","5","15","200","false","100","false","957","462","7","422"
"19","15","200","18","11","5","5","15","200","false","100","false","606","480","8","433"
"14","15","200","13","11","5","5","15","200","false","100","false","963","443","14","395"
"20","15","200","19","11","5","5","15","200","false","100","false","410","519","21","458"
"17","15","200","16","11","5","5","15","200","false","100","false","808","443","1","405"
"21","15","200","20","11","5","5","15","200","false","100","false","367","466","1","424"
"16","15","200","15","11","5","5","15","200","false","100","false","873","487","2","449"
"13","15","200","12","11","5","5","15","200","false","100","false","958","462","7","422"
"14","15","200","13","11","5","5","15","200","false","100","false","964","442","14","394"
"17","15","200","16","11","5","5","15","200","false","100","false","809","441","1","403"
"19","15","200","18","11","5","5","15","200","false","100","false","607","480","8","433"
"20","15","200","19","11","5","5","15","200","false","100","false","411","519","21","458"
"21","15","200","20","11","5","5","15","200","false","100","false","368","466","1","424"
"21","15","200","20","11","5","5","15","200","false","100","false","369","465","1","423"
"13","15","200","12","11","5","5","15","200","false","100","false","959","462","7","422"
"16","15","200","15","11","5","5","15","200","false","100","false","874","487","2","449"
"17","15","200","16","11","5","5","15","200","false","100","false","810","440","1","402"
"14","15","200","13","11","5","5","15","200","false","100","false","965","436","14","388"
"19","15","200","18","11","5","5","15","200","false","100","false","608","480","8","433"
"20","15","200","19","11","5","5","15","200","false","100","false","412","519","21","458"
"13","15","200","12","11","5","5","15","200","false","100","false","960","462","7","422"
"17","15","200","16","11","5","5","15","200","false","100","false","811","438","1","400"
"21","15","200","20","11","5","5","15","200","false","100","false","370","465","1","423"
"14","15","200","13","11","5","5","15","200","false","100","false","966","431","14","383"
"16","15","200","15","11","5","5","15","200","false","100","false","875","487","2","449"
"19","15","200","18","11","5","5","15","200","false","100","false","609","480","8","433"
"13","15","200","12","11","5","5","15","200","false","100","false","961","461","6","422"
"21","15","200","20","11","5","5","15","200","false","100","false","371","465","1","423"
"20","15","200","19","11","5","5","15","200","false","100","false","413","518","20","458"
"17","15","200","16","11","5","5","15","200","false","100","false","812","436","1","398"
"16","15","200","15","11","5","5","15","200","false","100","false","876","487","2","449"
"14","15","200","13","11","5","5","15","200","false","100","false","967","430","14","382"
"19","15","200","18","11","5","5","15","200","false","100","false","610","480","8","433"
"13","15","200","12","11","5","5","15","200","false","100","false","962","461","6","422"
"17","15","200","16","11","5","5","15","200","false","100","false","813","432","1","394"
"21","15","200","20","11","5","5","15","200","false","100","false","372","465","1","423"
"20","15","200","19","11","5","5","15","200","false","100","false","414","515","17","458"
"14","15","200","13","11","5","5","15","200","false","100","false","968","427","14","379"
"17","15","200","16","11","5","5","15","200","false","100","false","814","432","1","394"
"16","15","200","15","11","5","5","15","200","false","100","false","877","487","2","449"
"13","15","200","12","11","5","5","15","200","false","100","false","963","461","6","422"
"19","15","200","18","11","5","5","15","200","false","100","false","611","479","8","432"
"21","15","200","20","11","5","5","15","200","false","100","false","373","465","1","423"
"19","15","200","18","11","5","5","15","200","false","100","false","612","477","8","430"
"20","15","200","19","11","5","5","15","200","false","100","false","415","514","17","457"
"17","15","200","16","11","5","5","15","200","false","100","false","815","431","1","393"
"14","15","200","13","11","5","5","15","200","false","100","false","969","424","14","376"
"13","15","200","12","11","5","5","15","200","false","100","false","964","461","6","422"
"16","15","200","15","11","5","5","15","200","false","100","false","878","487","2","449"
"21","15","200","20","11","5","5","15","200","false","100","false","374","465","1","423"
"17","15","200","16","11","5","5","15","200","false","100","false","816","430","1","392"
"19","15","200","18","11","5","5","15","200","false","100","false","613","477","8","430"
"14","15","200","13","11","5","5","15","200","false","100","false","970","424","14","376"
"13","15","200","12","11","5","5","15","200","false","100","false","965","461","6","422"
"20","15","200","19","11","5","5","15","200","false","100","false","416","514","17","457"
"16","15","200","15","11","5","5","15","200","false","100","false","879","487","2","449"
"17","15","200","16","11","5","5","15","200","false","100","false","817","430","1","392"
"21","15","200","20","11","5","5","15","200","false","100","false","375","465","1","423"
"14","15","200","13","11","5","5","15","200","false","100","false","971","424","14","376"
"19","15","200","18","11","5","5","15","200","false","100","false","614","475","8","428"
"13","15","200","12","11","5","5","15","200","false","100","false","966","460","5","422"
"17","15","200","16","11","5","5","15","200","false","100","false","818","430","1","392"
"16","15","200","15","11","5","5","15","200","false","100","false","880","487","2","449"
"20","15","200","19","11","5","5","15","200","false","100","false","417","513","17","456"
"21","15","200","20","11","5","5","15","200","false","100","false","376","465","1","423"
"14","15","200","13","11","5","5","15","200","false","100","false","972","424","14","376"
"19","15","200","18","11","5","5","15","200","false","100","false","615","475","8","428"
"13","15","200","12","11","5","5","15","200","false","100","false","967","460","5","422"
"17","15","200","16","11","5","5","15","200","false","100","false","819","429","1","391"
"19","15","200","18","11","5","5","15","200","false","100","false","616","473","7","427"
"16","15","200","15","11","5","5","15","200","false","100","false","881","487","2","449"
"14","15","200","13","11","5","5","15","200","false","100","false","973","424","14","376"
"21","15","200","20","11","5","5","15","200","false","100","false","377","465","1","423"
"20","15","200","19","11","5","5","15","200","false","100","false","418","513","17","456"
"17","15","200","16","11","5","5","15","200","false","100","false","820","429","1","391"
"13","15","200","12","11","5","5","15","200","false","100","false","968","460","5","422"
"19","15","200","18","11","5","5","15","200","false","100","false","617","466","7","420"
"21","15","200","20","11","5","5","15","200","false","100","false","378","465","1","423"
"16","15","200","15","11","5","5","15","200","false","100","false","882","487","2","449"
"14","15","200","13","11","5","5","15","200","false","100","false","974","424","14","376"
"17","15","200","16","11","5","5","15","200","false","100","false","821","429","1","391"
"13","15","200","12","11","5","5","15","200","false","100","false","969","460","5","422"
"20","15","200","19","11","5","5","15","200","false","100","false","419","513","17","456"
"21","15","200","20","11","5","5","15","200","false","100","false","379","465","1","423"
"19","15","200","18","11","5","5","15","200","false","100","false","618","462","7","416"
"14","15","200","13","11","5","5","15","200","false","100","false","975","424","14","376"
"13","15","200","12","11","5","5","15","200","false","100","false","970","460","5","422"
"17","15","200","16","11","5","5","15","200","false","100","false","822","429","1","391"
"16","15","200","15","11","5","5","15","200","false","100","false","883","487","2","449"
"21","15","200","20","11","5","5","15","200","false","100","false","380","465","1","423"
"20","15","200","19","11","5","5","15","200","false","100","false","420","513","17","456"
"19","15","200","18","11","5","5","15","200","false","100","false","619","462","7","416"
"17","15","200","16","11","5","5","15","200","false","100","false","823","429","1","391"
"14","15","200","13","11","5","5","15","200","false","100","false","976","424","14","376"
"13","15","200","12","11","5","5","15","200","false","100","false","971","460","5","422"
"16","15","200","15","11","5","5","15","200","false","100","false","884","487","2","449"
"14","15","200","13","11","5","5","15","200","false","100","false","977","424","14","376"
"21","15","200","20","11","5","5","15","200","false","100","false","381","465","1","423"
"19","15","200","18","11","5","5","15","200","false","100","false","620","459","7","413"
"17","15","200","16","11","5","5","15","200","false","100","false","824","429","1","391"
"20","15","200","19","11","5","5","15","200","false","100","false","421","511","17","454"
"13","15","200","12","11","5","5","15","200","false","100","false","972","460","5","422"
"16","15","200","15","11","5","5","15","200","false","100","false","885","486","2","448"
"21","15","200","20","11","5","5","15","200","false","100","false","382","465","1","423"
"14","15","200","13","11","5","5","15","200","false","100","false","978","424","14","376"
"17","15","200","16","11","5","5","15","200","false","100","false","825","429","1","391"
"19","15","200","18","11","5","5","15","200","false","100","false","621","456","7","410"
"13","15","200","12","11","5","5","15","200","false","100","false","973","460","5","422"
"16","15","200","15","11","5","5","15","200","false","100","false","886","484","2","446"
"20","15","200","19","11","5","5","15","200","false","100","false","422","511","17","454"
"21","15","200","20","11","5","5","15","200","false","100","false","383","465","1","423"
"17","15","200","16","11","5","5","15","200","false","100","false","826","429","1","391"
"14","15","200","13","11","5","5","15","200","false","100","false","979","424","14","376"
"19","15","200","18","11","5","5","15","200","false","100","false","622","455","7","409"
"17","15","200","16","11","5","5","15","200","false","100","false","827","429","1","391"
"13","15","200","12","11","5","5","15","200","false","100","false","974","460","5","422"
"16","15","200","15","11","5","5","15","200","false","100","false","887","481","2","443"
"21","15","200","20","11","5","5","15","200","false","100","false","384","465","1","423"
"14","15","200","13","11","5","5","15","200","false","100","false","980","424","14","376"
"20","15","200","19","11","5","5","15","200","false","100","false","423","511","17","454"
"19","15","200","18","11","5","5","15","200","false","100","false","623","455","7","409"
"17","15","200","16","11","5","5","15","200","false","100","false","828","429","1","391"
"13","15","200","12","11","5","5","15","200","false","100","false","975","460","5","422"
"21","15","200","20","11","5","5","15","200","false","100","false","385","465","1","423"
"16","15","200","15","11","5","5","15","200","false","100","false","888","481","2","443"
"14","15","200","13","11","5","5","15","200","false","100","false","981","424","14","376"
"17","15","200","16","11","5","5","15","200","false","100","false","829","429","1","391"
"19","15","200","18","11","5","5","15","200","false","100","false","624","455","7","409"
"20","15","200","19","11","5","5","15","200","false","100","false","424","511","17","454"
"13","15","200","12","11","5","5","15","200","false","100","false","976","460","5","422"
"16","15","200","15","11","5","5","15","200","false","100","false","889","481","2","443"
"14","15","200","13","11","5","5","15","200","false","100","false","982","424","14","376"
"21","15","200","20","11","5","5","15","200","false","100","false","386","465","1","423"
"17","15","200","16","11","5","5","15","200","false","100","false","830","429","1","391"
"19","15","200","18","11","5","5","15","200","false","100","false","625","454","7","408"
"20","15","200","19","11","5","5","15","200","false","100","false","425","511","17","454"
"13","15","200","12","11","5","5","15","200","false","100","false","977","460","5","422"
"21","15","200","20","11","5","5","15","200","false","100","false","387","465","1","423"
"14","15","200","13","11","5","5","15","200","false","100","false","983","424","14","376"
"16","15","200","15","11","5","5","15","200","false","100","false","890","480","2","442"
"17","15","200","16","11","5","5","15","200","false","100","false","831","429","1","391"
"19","15","200","18","11","5","5","15","200","false","100","false","626","454","7","408"
"20","15","200","19","11","5","5","15","200","false","100","false","426","511","17","454"
"13","15","200","12","11","5","5","15","200","false","100","false","978","460","5","422"
"21","15","200","20","11","5","5","15","200","false","100","false","388","465","1","423"
"14","15","200","13","11","5","5","15","200","false","100","false","984","424","14","376"
"17","15","200","16","11","5","5","15","200","false","100","false","832","429","1","391"
"16","15","200","15","11","5","5","15","200","false","100","false","891","479","2","441"
"19","15","200","18","11","5","5","15","200","false","100","false","627","454","7","408"
"21","15","200","20","11","5","5","15","200","false","100","false","389","465","1","423"
"13","15","200","12","11","5","5","15","200","false","100","false","979","460","5","422"
"14","15","200","13","11","5","5","15","200","false","100","false","985","424","14","376"
"20","15","200","19","11","5","5","15","200","false","100","false","427","510","17","453"
"17","15","200","16","11","5","5","15","200","false","100","false","833","429","1","391"
"21","15","200","20","11","5","5","15","200","false","100","false","390","465","1","423"
"16","15","200","15","11","5","5","15","200","false","100","false","892","477","2","439"
"19","15","200","18","11","5","5","15","200","false","100","false","628","452","7","406"
"13","15","200","12","11","5","5","15","200","false","100","false","980","460","5","422"
"14","15","200","13","11","5","5","15","200","false","100","false","986","424","14","376"
"21","15","200","20","11","5","5","15","200","false","100","false","391","465","1","423"
"17","15","200","16","11","5","5","15","200","false","100","false","834","429","1","391"
"20","15","200","19","11","5","5","15","200","false","100","false","428","510","17","453"
"16","15","200","15","11","5","5","15","200","false","100","false","893","477","2","439"
"19","15","200","18","11","5","5","15","200","false","100","false","629","452","7","406"
"14","15","200","13","11","5","5","15","200","false","100","false","987","424","14","376"
"17","15","200","16","11","5","5","15","200","false","100","false","835","429","1","391"
"13","15","200","12","11","5","5","15","200","false","100","false","981","460","5","422"
"21","15","200","20","11","5","5","15","200","false","100","false","392","465","1","423"
"14","15","200","13","11","5","5","15","200","false","100","false","988","424","14","376"
"20","15","200","19","11","5","5","15","200","false","100","false","429","510","17","453"
"19","15","200","18","11","5","5","15","200","false","100","false","630","452","7","406"
"17","15","200","16","11","5","5","15","200","false","100","false","836","429","1","391"
"16","15","200","15","11","5","5","15","200","false","100","false","894","475","2","437"
"21","15","200","20","11","5","5","15","200","false","100","false","393","465","1","423"
"13","15","200","12","11","5","5","15","200","false","100","false","982","460","5","422"
"14","15","200","13","11","5","5","15","200","false","100","false","989","424","14","376"
"17","15","200","16","11","5","5","15","200","false","100","false","837","429","1","391"
"21","15","200","20","11","5","5","15","200","false","100","false","394","465","1","423"
"19","15","200","18","11","5","5","15","200","false","100","false","631","451","7","405"
"16","15","200","15","11","5","5","15","200","false","100","false","895","474","2","436"
"20","15","200","19","11","5","5","15","200","false","100","false","430","510","17","453"
"13","15","200","12","11","5","5","15","200","false","100","false","983","460","5","422"
"14","15","200","13","11","5","5","15","200","false","100","false","990","424","14","376"
"17","15","200","16","11","5","5","15","200","false","100","false","838","429","1","391"
"21","15","200","20","11","5","5","15","200","false","100","false","395","465","1","423"
"16","15","200","15","11","5","5","15","200","false","100","false","896","469","2","431"
"13","15","200","12","11","5","5","15","200","false","100","false","984","460","5","422"
"19","15","200","18","11","5","5","15","200","false","100","false","632","451","7","405"
"20","15","200","19","11","5","5","15","200","false","100","false","431","509","17","452"
"17","15","200","16","11","5","5","15","200","false","100","false","839","429","1","391"
"14","15","200","13","11","5","5","15","200","false","100","false","991","424","14","376"
"21","15","200","20","11","5","5","15","200","false","100","false","396","465","1","423"
"19","15","200","18","11","5","5","15","200","false","100","false","633","451","7","405"
"20","15","200","19","11","5","5","15","200","false","100","false","432","508","17","451"
"13","15","200","12","11","5","5","15","200","false","100","false","985","460","5","422"
"16","15","200","15","11","5","5","15","200","false","100","false","897","465","2","427"
"17","15","200","16","11","5","5","15","200","false","100","false","840","429","1","391"
"14","15","200","13","11","5","5","15","200","false","100","false","992","424","14","376"
"19","15","200","18","11","5","5","15","200","false","100","false","634","451","7","405"
"21","15","200","20","11","5","5","15","200","false","100","false","397","464","1","422"
"16","15","200","15","11","5","5","15","200","false","100","false","898","465","2","427"
"13","15","200","12","11","5","5","15","200","false","100","false","986","460","5","422"
"17","15","200","16","11","5","5","15","200","false","100","false","841","429","1","391"
"20","15","200","19","11","5","5","15","200","false","100","false","433","507","17","450"
"14","15","200","13","11","5","5","15","200","false","100","false","993","422","14","374"
"19","15","200","18","11","5","5","15","200","false","100","false","635","451","7","405"
"21","15","200","20","11","5","5","15","200","false","100","false","398","462","1","420"
"14","15","200","13","11","5","5","15","200","false","100","false","994","421","14","373"
"16","15","200","15","11","5","5","15","200","false","100","false","899","463","2","425"
"17","15","200","16","11","5","5","15","200","false","100","false","842","429","1","391"
"13","15","200","12","11","5","5","15","200","false","100","false","987","460","5","422"
"20","15","200","19","11","5","5","15","200","false","100","false","434","507","17","450"
"19","15","200","18","11","5","5","15","200","false","100","false","636","451","7","405"
"21","15","200","20","11","5","5","15","200","false","100","false","399","461","1","419"
"14","15","200","13","11","5","5","15","200","false","100","false","995","421","14","373"
"17","15","200","16","11","5","5","15","200","false","100","false","843","429","1","391"
"16","15","200","15","11","5","5","15","200","false","100","false","900","462","2","424"
"13","15","200","12","11","5","5","15","200","false","100","false","988","460","5","422"
"21","15","200","20","11","5","5","15","200","false","100","false","400","458","1","416"
"20","15","200","19","11","5","5","15","200","false","100","false","435","507","17","450"
"19","15","200","18","11","5","5","15","200","false","100","false","637","449","7","403"
